tahun,nama_provinsi,nama_kabupaten_kota,nama_kecamatan,nama_kelurahan,usia,jenis_kelamin,jumlah_penduduk,
2018,DKI Jakarta,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,60-64,Laki-Laki,744,
2018,DKI Jakarta,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,60-64,Laki-Laki,728,
2018,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,60-64,Laki-Laki,725,
2018,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,60-64,Laki-Laki,593,
2018,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,KAYU MANIS,60-64,Laki-Laki,561,
2018,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,PALMERIAM,60-64,Laki-Laki,478,
2018,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,60-64,Laki-Laki,402,
2018,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,60-64,Laki-Laki,761,
2018,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,60-64,Laki-Laki,646,
2018,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,60-64,Laki-Laki,860,
2018,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,CIPINANG,60-64,Laki-Laki,802,
2018,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,60-64,Laki-Laki,466,
2018,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,60-64,Laki-Laki,801,
2018,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,KAYU PUTIH,60-64,Laki-Laki,735,
2018,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,JATI,60-64,Laki-Laki,693,
2018,DKI Jakarta,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,60-64,Laki-Laki,602,
2018,DKI Jakarta,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,60-64,Laki-Laki,813,
2018,DKI Jakarta,JAKARTA TIMUR,JATINEGARA,BALI MESTER,60-64,Laki-Laki,281,
2018,DKI Jakarta,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,60-64,Laki-Laki,519,
2018,DKI Jakarta,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,60-64,Laki-Laki,796,
2018,DKI Jakarta,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,60-64,Laki-Laki,1192,
2018,DKI Jakarta,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,60-64,Laki-Laki,682,
2018,DKI Jakarta,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,60-64,Laki-Laki,997,
2018,DKI Jakarta,JAKARTA TIMUR,KRAMATJATI,KRAMATJATI,60-64,Laki-Laki,687,
2018,DKI Jakarta,JAKARTA TIMUR,KRAMATJATI,TENGAH,60-64,Laki-Laki,788,
2018,DKI Jakarta,JAKARTA TIMUR,KRAMATJATI,DUKUH,60-64,Laki-Laki,463,
2018,DKI Jakarta,JAKARTA TIMUR,KRAMATJATI,BATU AMPAR,60-64,Laki-Laki,903,
2018,DKI Jakarta,JAKARTA TIMUR,KRAMATJATI,BALEKAMBANG,60-64,Laki-Laki,591,
2018,DKI Jakarta,JAKARTA TIMUR,KRAMATJATI,CILILITAN,60-64,Laki-Laki,822,
2018,DKI Jakarta,JAKARTA TIMUR,KRAMATJATI,CAWANG,60-64,Laki-Laki,680,
2018,DKI Jakarta,JAKARTA TIMUR,PASAR REBO,GEDONG,60-64,Laki-Laki,658,
2018,DKI Jakarta,JAKARTA TIMUR,PASAR REBO,BARU,60-64,Laki-Laki,377,
2018,DKI Jakarta,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,60-64,Laki-Laki,839,
2018,DKI Jakarta,JAKARTA TIMUR,PASAR REBO,KALISARI,60-64,Laki-Laki,952,
2018,DKI Jakarta,JAKARTA TIMUR,PASAR REBO,PEKAYON,60-64,Laki-Laki,903,
2018,DKI Jakarta,JAKARTA TIMUR,CAKUNG,JATINEGARA,60-64,Laki-Laki,1333,
2018,DKI Jakarta,JAKARTA TIMUR,CAKUNG,RAWA TERATE,60-64,Laki-Laki,471,
2018,DKI Jakarta,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,60-64,Laki-Laki,1827,
2018,DKI Jakarta,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,60-64,Laki-Laki,1121,
2018,DKI Jakarta,JAKARTA TIMUR,CAKUNG,PULO GEBANG,60-64,Laki-Laki,1936,
2018,DKI Jakarta,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,60-64,Laki-Laki,575,
2018,DKI Jakarta,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,60-64,Laki-Laki,810,
2018,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,60-64,Laki-Laki,1268,
2018,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,60-64,Laki-Laki,1177,
2018,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,KLENDER,60-64,Laki-Laki,1394,
2018,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,60-64,Laki-Laki,1521,
2018,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,60-64,Laki-Laki,554,
2018,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,60-64,Laki-Laki,520,
2018,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,60-64,Laki-Laki,775,
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,MAKASAR,60-64,Laki-Laki,744,
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,PINANGRANTI,60-64,Laki-Laki,537,
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,KEBON PALA,60-64,Laki-Laki,901,
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,60-64,Laki-Laki,451,
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,60-64,Laki-Laki,963,
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIRACAS,60-64,Laki-Laki,13,
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIBUBUR,60-64,Laki-Laki,1323,
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,60-64,Laki-Laki,1048,
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,SUSUKAN,60-64,Laki-Laki,733,
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,RAMBUTAN,60-64,Laki-Laki,680,
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,60-64,Laki-Laki,511,
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,60-64,Laki-Laki,431,
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,60-64,Laki-Laki,419,
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,MUNJUL,60-64,Laki-Laki,434,
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,SETU,60-64,Laki-Laki,366,
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,60-64,Laki-Laki,527,
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,60-64,Laki-Laki,1242,
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CEGER,60-64,Laki-Laki,364,
2018,DKI Jakarta,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU UTARA,PULAU PANGGANG,65-69,Laki-Laki,62,
2018,DKI Jakarta,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU UTARA,PULAU KELAPA,65-69,Laki-Laki,63,
2018,DKI Jakarta,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU UTARA,PULAU HARAPAN,65-69,Laki-Laki,19,
2018,DKI Jakarta,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU SELATAN,PULAU UNTUNG JAWA,65-69,Laki-Laki,24,
2018,DKI Jakarta,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU SELATAN,PULAU TIDUNG,65-69,Laki-Laki,55,
2018,DKI Jakarta,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU SELATAN,PULAU PARI,65-69,Laki-Laki,26,
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,GAMBIR,65-69,Laki-Laki,30,
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,CIDENG,65-69,Laki-Laki,288,
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,65-69,Laki-Laki,337,
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,65-69,Laki-Laki,252,
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,65-69,Laki-Laki,221,
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,65-69,Laki-Laki,297,
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,65-69,Laki-Laki,365,
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,65-69,Laki-Laki,414,
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,65-69,Laki-Laki,448,
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,65-69,Laki-Laki,359,
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,65-69,Laki-Laki,447,
2018,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,65-69,Laki-Laki,343,
2018,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,65-69,Laki-Laki,379,
2018,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,65-69,Laki-Laki,287,
2018,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,SERDANG,65-69,Laki-Laki,350,
2018,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,65-69,Laki-Laki,338,
2018,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,65-69,Laki-Laki,419,
2018,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,65-69,Laki-Laki,319,
2018,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,65-69,Laki-Laki,355,
2018,DKI Jakarta,JAKARTA PUSAT,S E N E N,SENEN,65-69,Laki-Laki,115,
2018,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,65-69,Laki-Laki,158,
2018,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,65-69,Laki-Laki,362,
2018,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,65-69,Laki-Laki,384,
2018,DKI Jakarta,JAKARTA PUSAT,S E N E N,KWITANG,65-69,Laki-Laki,250,
2018,DKI Jakarta,JAKARTA PUSAT,S E N E N,BUNGUR,65-69,Laki-Laki,319,
2018,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,65-69,Laki-Laki,399,
2018,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,65-69,Laki-Laki,500,
2018,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,65-69,Laki-Laki,314,
2018,DKI Jakarta,JAKARTA PUSAT,MENTENG,MENTENG,65-69,Laki-Laki,400,
2018,DKI Jakarta,JAKARTA PUSAT,MENTENG,PEGANGSAAN,65-69,Laki-Laki,384,
2018,DKI Jakarta,JAKARTA PUSAT,MENTENG,CIKINI,65-69,Laki-Laki,130,
2018,DKI Jakarta,JAKARTA PUSAT,MENTENG,GONDANGDIA,65-69,Laki-Laki,74,
2018,DKI Jakarta,JAKARTA PUSAT,MENTENG,KEBON SIRIH,65-69,Laki-Laki,208,
2018,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,GELORA,65-69,Laki-Laki,51,
2018,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,65-69,Laki-Laki,291,
2018,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,65-69,Laki-Laki,238,
2018,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,65-69,Laki-Laki,370,
2018,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,65-69,Laki-Laki,417,
2018,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,65-69,Laki-Laki,363,
2018,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,65-69,Laki-Laki,192,
2018,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,65-69,Laki-Laki,535,
2018,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,65-69,Laki-Laki,248,
2018,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,GALUR,65-69,Laki-Laki,202,
2018,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,65-69,Laki-Laki,553,
2018,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,65-69,Laki-Laki,881,
2018,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,65-69,Laki-Laki,133,
2018,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,65-69,Laki-Laki,450,
2018,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,65-69,Laki-Laki,1207,
2018,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PLUIT,65-69,Laki-Laki,1104,
2018,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,65-69,Laki-Laki,354,
2018,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,65-69,Laki-Laki,102,
2018,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,65-69,Laki-Laki,424,
2018,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,65-69,Laki-Laki,327,
2018,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,65-69,Laki-Laki,570,
2018,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,65-69,Laki-Laki,1223,
2018,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,65-69,Laki-Laki,433,
2018,DKI Jakarta,JAKARTA UTARA,KOJA,KOJA,65-69,Laki-Laki,302,
2018,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU UTARA,65-69,Laki-Laki,807,
2018,DKI Jakarta,JAKARTA UTARA,KOJA,LAGOA,65-69,Laki-Laki,597,
2018,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,65-69,Laki-Laki,412,
2018,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,65-69,Laki-Laki,369,
2018,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,65-69,Laki-Laki,422,
2018,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,65-69,Laki-Laki,485,
2018,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,65-69,Laki-Laki,577,
2018,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,65-69,Laki-Laki,232,
2018,DKI Jakarta,JAKARTA UTARA,CILINCING,KALIBARU,65-69,Laki-Laki,632,
2018,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER TIMUR,65-69,Laki-Laki,355,
2018,DKI Jakarta,JAKARTA UTARA,CILINCING,ROROTAN,65-69,Laki-Laki,393,
2018,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,65-69,Laki-Laki,785,
2018,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,65-69,Laki-Laki,585,
2018,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,65-69,Laki-Laki,886,
2018,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,65-69,Laki-Laki,289,
2018,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,65-69,Laki-Laki,956,
2018,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,65-69,Laki-Laki,888,
2018,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,65-69,Laki-Laki,486,
2018,DKI Jakarta,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,65-69,Laki-Laki,797,
2018,DKI Jakarta,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,65-69,Laki-Laki,832,
2018,DKI Jakarta,JAKARTA BARAT,CENGKARENG,RAWA BUAYA,65-69,Laki-Laki,702,
2018,DKI Jakarta,JAKARTA BARAT,CENGKARENG,KEDAUNG KALI ANGKE,65-69,Laki-Laki,323,
2018,DKI Jakarta,JAKARTA BARAT,CENGKARENG,KAPUK,65-69,Laki-Laki,1246,
2018,DKI Jakarta,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,65-69,Laki-Laki,783,
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,65-69,Laki-Laki,268,
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,65-69,Laki-Laki,339,
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,65-69,Laki-Laki,445,
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,65-69,Laki-Laki,557,
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,65-69,Laki-Laki,403,
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,65-69,Laki-Laki,699,
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,65-69,Laki-Laki,588,
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,65-69,Laki-Laki,269,
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,65-69,Laki-Laki,291,
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,65-69,Laki-Laki,320,
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TANGKI,65-69,Laki-Laki,251,
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,65-69,Laki-Laki,174,
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,65-69,Laki-Laki,273,
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,GLODOK,65-69,Laki-Laki,256,
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,PINANGSIA,65-69,Laki-Laki,199,
2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,TAMBORA,65-69,Laki-Laki,164,
2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,KALI ANYAR,65-69,Laki-Laki,269,
2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,DURI UTARA,65-69,Laki-Laki,274,
2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,TANAH SEREAL,65-69,Laki-Laki,425,
2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,KRENDANG,65-69,Laki-Laki,243,
2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,65-69,Laki-Laki,316,
2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,ANGKE,65-69,Laki-Laki,426,
2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,65-69,Laki-Laki,308,
2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,PEKOJAN,65-69,Laki-Laki,442,
2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,ROA MALAKA,65-69,Laki-Laki,95,
2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,DURI SELATAN,65-69,Laki-Laki,238,
2018,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,65-69,Laki-Laki,631,
2018,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,65-69,Laki-Laki,490,
2018,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,65-69,Laki-Laki,381,
2018,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,65-69,Laki-Laki,285,
2018,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,DURI KEPA,65-69,Laki-Laki,1064,
2018,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,65-69,Laki-Laki,776,
2018,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,65-69,Laki-Laki,470,
2018,DKI Jakarta,JAKARTA BARAT,KALI DERES,KALIDERES,65-69,Laki-Laki,714,
2018,DKI Jakarta,JAKARTA BARAT,KALI DERES,SEMANAN,65-69,Laki-Laki,554,
2018,DKI Jakarta,JAKARTA BARAT,KALI DERES,TEGAL ALUR,65-69,Laki-Laki,767,
2018,DKI Jakarta,JAKARTA BARAT,KALI DERES,KAMAL,65-69,Laki-Laki,393,
2018,DKI Jakarta,JAKARTA BARAT,KALI DERES,PEGADUNGAN,65-69,Laki-Laki,634,
2018,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,65-69,Laki-Laki,765,
2018,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,65-69,Laki-Laki,217,
2018,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,65-69,Laki-Laki,319,
2018,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,65-69,Laki-Laki,360,
2018,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,65-69,Laki-Laki,384,
2018,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,65-69,Laki-Laki,240,
2018,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,65-69,Laki-Laki,602,
2018,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,65-69,Laki-Laki,702,
2018,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,65-69,Laki-Laki,387,
2018,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,65-69,Laki-Laki,538,
2018,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,65-69,Laki-Laki,649,
2018,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,65-69,Laki-Laki,417,
2018,DKI Jakarta,JAKARTA SELATAN,TEBET,TEBET TIMUR,65-69,Laki-Laki,283,
2018,DKI Jakarta,JAKARTA SELATAN,TEBET,TEBET BARAT,65-69,Laki-Laki,357,
2018,DKI Jakarta,JAKARTA SELATAN,TEBET,MENTENG DALAM,65-69,Laki-Laki,482,
2018,DKI Jakarta,JAKARTA SELATAN,TEBET,KEBON BARU,65-69,Laki-Laki,511,
2018,DKI Jakarta,JAKARTA SELATAN,TEBET,BUKIT DURI,65-69,Laki-Laki,498,
2018,DKI Jakarta,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,65-69,Laki-Laki,282,
2018,DKI Jakarta,JAKARTA SELATAN,TEBET,MANGGARAI,65-69,Laki-Laki,437,
2018,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,65-69,Laki-Laki,48,
2018,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,65-69,Laki-Laki,44,
2018,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,65-69,Laki-Laki,219,
2018,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET,65-69,Laki-Laki,117,
2018,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,65-69,Laki-Laki,350,
2018,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,65-69,Laki-Laki,379,
2018,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,GUNTUR,65-69,Laki-Laki,93,
2018,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KUNINGAN TIMUR,65-69,Laki-Laki,80,
2018,DKI Jakarta,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,65-69,Laki-Laki,216,
2018,DKI Jakarta,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,65-69,Laki-Laki,233,
2018,DKI Jakarta,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,65-69,Laki-Laki,578,
2018,DKI Jakarta,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,65-69,Laki-Laki,362,
2018,DKI Jakarta,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,65-69,Laki-Laki,159,
2018,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,65-69,Laki-Laki,318,
2018,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,65-69,Laki-Laki,507,
2018,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,65-69,Laki-Laki,226,
2018,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,65-69,Laki-Laki,490,
2018,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,65-69,Laki-Laki,715,
2018,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,65-69,Laki-Laki,477,
2018,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,65-69,Laki-Laki,499,
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,65-69,Laki-Laki,569,
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,65-69,Laki-Laki,848,
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,65-69,Laki-Laki,461,
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,65-69,Laki-Laki,525,
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,65-69,Laki-Laki,550,
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,65-69,Laki-Laki,573,
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,65-69,Laki-Laki,692,
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,65-69,Laki-Laki,580,
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,65-69,Laki-Laki,558,
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,65-69,Laki-Laki,265,
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,65-69,Laki-Laki,337,
